Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
"O sistema é um lixo, a ideia de praticidade existe apenas como uma ideia. É impossível realizar cadastro no sistema gov.br de qualquer forma que se tente. Quero acessar minha Carteira de Trabalho e simplesmente não consigo. Deixo o review mesmo sabendo que nada irá mudar, se pudesse, daria -1 estrela.",Carolina Santana,1,1,0,0,br.gov.meugovbr
"Nada funciona no aplicativo. Depois de aumentar o nível para Prata, o aplicativo pede para realizar o procedimento de reconhecimento facial e não vai pra frente. Decepcionante ver que um aplicativo desenvolvido por um órgão do governo federal consegue ser tão ruim.",Rudies M. Lee,1,1,0,0,br.gov.meugovbr
Nao funciona quando tento aumentar o nivel o aplicativo da erro. Android 11 redmi note 10 MIUI global 12.5.5 Quando vau pro reconhecimento facial aparece aguarde e nunca mais sai da tela. Pior app que eu ja vi na vida do governo ainda é uma falta de vergonha,Thatta Kimura,1,1,0,0,br.gov.meugovbr
Validação facial para aumentar nível da conta com erro attemp to initiate...muito fraco...erro attempt to invoke virtual method public key,Diogo de Oliveira Vasconcellos,1,1,0,0,br.gov.meugovbr
"Quando clico em mudar de nivel e vai fazer o reconhecimento, fecha sozinho com erro ""attempt to invoke java.security""",Caique Andrade,1,1,0,0,br.gov.meugovbr
"app que trava, fecha, e da pepino o tempo todo, como tudo relacionado ao governo e ao brasil nada funciona direito.",Angelica Batista,1,1,0,0,br.gov.meugovbr
"Muito complicado conseguir seguir todos os passos de autenticação, além da falta de suporte em tempo real.",Thiago Fraga Habib,2,1,0,0,br.gov.meugovbr
"Não consigo fazer login. Tem vezes que exibe um erro 000, outras que ocorre crash na hora da validação facial (mesmo com a permissão de câmera concedida).",Marlon Macedo,1,1,0,0,br.gov.meugovbr
"Não consigo aumentar o nível para prata. Da erro tempo todo na biometria facial e não sai disso., dessa forma no nível bronze não serve para nada. Nem endereço no site tb não da para mudar, diz que o cep nao existe. E no correio esta tudo certo. Gentileza verificarem bug da biometria facial para poder habilitar autenticação de 2 fatores tb. Depois dou 5 estrelas.",Michel Sudbrack,1,1,0,0,br.gov.meugovbr
"Não consigo fazer o cadastramento do reconhecimento facial, quando faço o login aparece a seguinte mensagem "" Attempt to invoke virtual method 'java.security.PublicKey()'on a null object reference"" estou a duas semanas tentando em diferentes horários, no aguardo de um retorno sobre a informação.",jocelaine fraga,1,1,0,0,br.gov.meugovbr
Horrivel. Travando o tempo todo! Nao da para fazer o reconhecimento facil. Estou desde as 5h da manha tentando fazer e o aplicativo trava. Muito ruim a experiência.,Joao Zanella,1,1,0,0,br.gov.meugovbr
Da crash na aplicação ao tentar cadastrar o reconhecimento facial.,Thiago Maciel,1,1,0,0,br.gov.meugovbr
"Nao consigo nem fazer login, aplicativo fecha sozinho o tempo todo.",André Gustavo Piccoli,1,1,0,0,br.gov.meugovbr
"Fecha o tempo todo, não consigo fazer o reconhecimento facial.",Luísa de Sousa,1,1,0,0,br.gov.meugovbr
Não funciona! Qd tento aumentar o nível de segurança o reconhecimento facial não funciona!!! Já perdi as contas de quantas vezes tentei!!!,Karen Guirro,1,1,0,0,br.gov.meugovbr
Minha única experiência só foi crash o tempo todo,Arthur Sousa,1,1,0,0,br.gov.meugovbr
App está crashando ao tentar utilizar a câmera para cadastro da biometria por reconhecimento facial.,Carlos Fernandes,1,1,0,0,br.gov.meugovbr
"O botao ""Aumentar nível da conta"" não faz absolutamente nada.",Mozart Archilla,1,1,0,0,br.gov.meugovbr
"Baixei agora, não funcionando mudo minha opinião.",yohan júnior :3,5,0,0,1,br.gov.meugovbr
"Simplesmente não funciona. É uma verdadeira vergonha nacional termos profissionais FEDERAIS fazendo esse tipo de bizarrice. O time vai lá, sem experiencia prática alguma de mercado, presta um concurso e começa a criar um software sem a menor vivencia do que estão fazendo. Não é possível... Vcs ocupam essas posições por indicação? Fizeram 10 anos de cursinho e passaram em uma prova sem ter a menor experiencia do que é Engenharia de Software na prática? Não é assim? Mas é oq parece. Eu nunca peguei um software nacional que funcionasse bem, NUNCA. E esse é mais decepcionante ainda pq é gov.br, governo br. É uma cusparada na minha cara ter esse nível de prestação de serviço pra essa nação. Ao entrar no app, ele pede pra fazer um login, que redireciona para uma pagina Web (mano, 6 vivem em que século?), faz o login (quando ele quer) e ao tentar abrir a camera, da um crash fatal, fechando o app. Meeeeeeeo Deeeeeuuss... Como o app é lançado com esse erro? Vcs conhecem a palavra QUALIDADE? Parece que não! Nem consegui usar, mas aposto forte que será lento só pelo ""Aguarde..."" de quase 30s no inicio. Meu dispositivo é um Moto G5 S Plus. Quando eu conseguir usar, eu reviso essa crítica... Até lá, oremos.",Pedro Henrique,1,1,0,0,br.gov.meugovbr
Trava ao abrir a câmera.,Vitor Abreu,1,1,0,0,br.gov.meugovbr
Demora uma vida para abrir a primeira tela,Felipe Guilherme Santos Daniel,1,1,0,0,br.gov.meugovbr
Não está funcionando a opção upgrade de conta,Israel Ramos Queiroz,1,1,0,0,br.gov.meugovbr
Botão de login não funciona,Ƥ Mac Dowell Innecco,1,1,0,0,br.gov.meugovbr
Está bugado não consigo entra,ss games,1,1,0,0,br.gov.meugovbr
Não funciona em meu Android.,Neuza Muniz,1,1,0,0,br.gov.meugovbr
Não passou da primeira fase.,Nilton Reggian,1,1,0,0,br.gov.meugovbr
Não funciona corretamente. Fecha repentinamente. Não consigo fazer o reconhecimento facial. Precisa de muita melhoria.,clovis willian,1,1,0,0,br.gov.meugovbr
"Não passa do login, vergonhoso",Giulliano Morroni,1,1,0,0,br.gov.meugovbr
"Aplicativo horrivel, quase pior que no proprio navegador! Cheio de bug",Geovanna Ferraz,1,1,0,0,br.gov.meugovbr
Super facil e pratico de usar.,Juliana Fifas,5,0,0,1,br.gov.meugovbr
"Depois que troquei meu nível, o aplicativo não abre mais.",Juliana Torquato,1,1,0,0,br.gov.meugovbr
Não funciona o botão de aumento de nível,Debora Rodrigues,3,0,1,0,br.gov.meugovbr
"Servidor sempre apresenta problemas. Apenas utilizável de madrugada, quando o acesso é menor.",Reynaldo Serra Vasques,1,1,0,0,br.gov.meugovbr
"Nao funciona android 11 , sansung m31",Pedro Paulo Porto Neto,1,1,0,0,br.gov.meugovbr
App com bug na validação de acesso.,Jonatan,1,1,0,0,br.gov.meugovbr
Inutilizável sem carteira d motorista ou sendo eleitor,Chris Jenkins,1,1,0,0,br.gov.meugovbr
NAO ESTÁ FUNCIONANDO NA NOVA ATUALIZAÇÃO DO ANDROID,Vitoria Martins,1,1,0,0,br.gov.meugovbr
Depois que atualizaram o app ficou melhor pra acessar,Lu Andrade,5,0,0,1,br.gov.meugovbr
Impossível elevar o nível da conta. Sempre aparece mensagem de erro de script.,Guilherme Papini,1,1,0,0,br.gov.meugovbr
"Nao consigo aumentar o meu nivel para prata, o app trava e fecha",Celso Canavesi,3,0,1,0,br.gov.meugovbr
Não funciona. Instalei no celular e o app abre e fecha.,Vick Rafaela,1,1,0,0,br.gov.meugovbr
Está dando erro qnd vai fazer o reconhecimento facial. App fecha.,Luís Alberto Sousa,1,1,0,0,br.gov.meugovbr
"App bugado, não está logando, provavelmente muito acesso a base ou sendo hackeado nesse momento",Davi Siepmann,1,1,0,0,br.gov.meugovbr
Reconhecimento facial nao está funcionando para aumentar o nível de segurança da conta,Alef Henrique dos santos,1,1,0,0,br.gov.meugovbr
Muito bug e problemas com aceitação da biometria,Phillip Leão,4,0,0,1,br.gov.meugovbr
"Não consigo entrar, digito minha senha ele pede reconhecimento facial e acusa ""erro"".",Marcos Aguilar,1,1,0,0,br.gov.meugovbr
A funcionalidade de aumentar o nível da conta não está disponível.,Marden Diniz,2,1,0,0,br.gov.meugovbr
O reconhecimento facial não funciona. O app simplesmente fecha. Corrijam esse bug por favor,Paulo Cesar,1,1,0,0,br.gov.meugovbr
Está ocorrendo erro de Java direto. Não funciona a detecção facial,Laurence Smanhotto Tomaz,1,1,0,0,br.gov.meugovbr
Nao boa ate agora nao tive nenhum resultado.,Iva Costa,3,0,1,0,br.gov.meugovbr
O app não funciona direito. Não permite fazer o reconhecimento facial.,Luiz Duarte,1,1,0,0,br.gov.meugovbr
Não consigo passar da etapa de login.,Gabor Sipkoi,1,1,0,0,br.gov.meugovbr
"Não consigo acessar, já instalei umas 4 vezes",Gilmar Jesus,1,1,0,0,br.gov.meugovbr
Não consigo elevar o nível de digital porque o reconhecimento facial não funciona,Uilque Messias,1,1,0,0,br.gov.meugovbr
"Tento fazer reconhecimento facial e não vai, a tela nem aparece",Danillo Santana,3,0,1,0,br.gov.meugovbr
Cliquei em voltar no reconhecimento facial e agora o aplicativo travou completamente e não me permite acessar.,Plínio César Simões Fernandes,1,1,0,0,br.gov.meugovbr
"O aplicativo não funciona, pior que nada é feito. Descaso total. 👎👎👎👎👎",André Luís,1,1,0,0,br.gov.meugovbr
Difícil conseguir fazer login e impossível fazer reconhecimento facial.,Daniel Ganciar,1,1,0,0,br.gov.meugovbr
"Não funciona na versão do Android 6.0,será que dá corrigir?😠",José Carlos Abreu Lima,1,1,0,0,br.gov.meugovbr
Não faz o reconhecimento do rosto... Sempre da erro de Java...,Alessandro MT,1,1,0,0,br.gov.meugovbr
Não funciona: não consigo sair da primeira página de login,Vitor Sanches,1,1,0,0,br.gov.meugovbr
O app trava na hora de aumentar o nível.,Marcelo Más,1,1,0,0,br.gov.meugovbr
Pessimo. Simplemente NAO acessa. NAO recomendo!!!!,Rubem Mesquita,1,1,0,0,br.gov.meugovbr
"Não é possível realizar reconhecimento facial, app desloga mesmo com a opção da biometria ativada. Péssimo",Otto Bittencourt,1,1,0,0,br.gov.meugovbr
Muiito ruim. Você não consegue fazer o reconhecimento facial,Washington Moysés,1,1,0,0,br.gov.meugovbr
O app trava sempre que tento fazer reconhecimento facial.,Rafael,1,1,0,0,br.gov.meugovbr
"Não consigo aumentar o nível da minha conta, o app fecha",Helder Falcão,1,1,0,0,br.gov.meugovbr
Vocês sequer testaram as integrações com outros bancos? Tudo dá erro 500. Que vergonha.,Victor Rodrigues,1,1,0,0,br.gov.meugovbr
"Nâo reconhece meu rosto, mas estou com uma luz, bem na Minha frente e cabelo prezo.",Pamela Schirmann,2,1,0,0,br.gov.meugovbr
"Péssimo, trava toda hora e não permite aumentar para prata ou ouro pelo APP. Um lixo",Arthur Mello,1,1,0,0,br.gov.meugovbr
Esse aplicativo é completamente inútil para quem mora fora do Brasil e não tem conta bancária no país.,Rodrigo Bogar Sylvestre,1,1,0,0,br.gov.meugovbr
"Após a última atualização exigindo foto e CNH, TRAVA E NÃO PERMITE INSERIR O NOME, COLOCAR A FOTO E CNH.",Josilva,1,1,0,0,br.gov.meugovbr
great tool.,Valmir Basso,5,0,0,1,br.gov.meugovbr
great app.,Rubens Mendes,5,0,0,1,br.gov.meugovbr
Não consigo acessar minha conta. Clico em entrar e nada acontece. Já reinstalei várias vezes e o problema continua.,Igor Eugênio,1,1,0,0,br.gov.meugovbr
Trava na hora de clicar no botão pra fazer o reconhecimento facial e então não consigo fazer nenhuma operação no aplicativo.,Daniel Cardoso,1,1,0,0,br.gov.meugovbr
"App não está funcionando. Quando tentamos fazer qualquer tipo de autorização nele, automaticamente o aplicativo fecha.",Ozi Spencer,1,1,0,0,br.gov.meugovbr
Trash App,Danilo Santos,1,1,0,0,br.gov.meugovbr
"Simplismente Horrível. Não abre a câmera pra identificação facial, mas sem isso, é impossível utilizar algum recurso",Gabriel Fellype,1,1,0,0,br.gov.meugovbr
"Reconhecimento facial não funciona. Tento aumentar o nível da minha conta, mas trava na hora do reconhecimento facial.",Gil Gonçalves,1,1,0,0,br.gov.meugovbr
"Não consigo aumentar meu nível, o aplicativo não está fazendo as requisições, é apenas um botão sem funcionalidade.",Carlos Z,1,1,0,0,br.gov.meugovbr
"Todas as vezes que tento logar pelo APP da erro de autenticação, já no site eu aceso normalmente......",Kleber Sedassari Galvão do Vale,1,1,0,0,br.gov.meugovbr
Não consigo aumentar a segurança... ou para de funcionar ou dá erro... estou há dias tentando e não tendo sucesso.,Suemi Hashimoto,1,1,0,0,br.gov.meugovbr
Very good,vitor kawabata,5,0,0,1,br.gov.meugovbr
é nois mano!,Péricles Carvalho de Melo,5,0,0,1,br.gov.meugovbr
"Não funciona com android 7... Não pede login quando clica ""entrar""... Apenas fica na mesma tela sem oferecer tela que permita login.",Mario Segura,1,1,0,0,br.gov.meugovbr
"Não consigo realizar o reconhecimento facial, o aplicativo trava e fecha. Algum erro javascript relacionado ao getPublicKey().",Caíque Santos,1,1,0,0,br.gov.meugovbr
"O app fecha sozinho, não consigo nem tirar a foto pra aumentar meu nível. Fecha em qualquer botão tocado.",Edinho Monteiro,1,1,0,0,br.gov.meugovbr
Não consigo fazer o cadastro do reconhecimento. O app fecha com um erro. Já habilitei todas as permissões e nada..,Tiago Coelho Narciso,1,1,0,0,br.gov.meugovbr
the best,Paulo Costa,5,0,0,1,br.gov.meugovbr
"Bom dia! Não está habilitando o reconhecimento facial para upgrade da conta. A tela fecha sozinha, poderiam verificar. Obrigado.",Onildo Gabriel Cecilio Junior,3,0,1,0,br.gov.meugovbr
reconhecimento facial não funciona,Olanrewaju Muisi Adedamola Ladipo,1,1,0,0,br.gov.meugovbr
Pq q tudo q é do governo não presta? Nao consigo nem fazer login. Clico no botão e nada acontece. Nem com qr code. Aplicativo inútil!!!!,Marcelo Rieke,1,1,0,0,br.gov.meugovbr
"Péssimo, com muitos defeitos. Tem vez que não consigo nem entrar no app, é lento, não reconhece o cep da minha cidade.",Mateus Rodrigues,1,1,0,0,br.gov.meugovbr
"App não funciona no Xiaomi 12, sempre que clico para atualizar o nível de segurança ele quebra e fecha.",Victor Hugo Bacile de Matos,1,1,0,0,br.gov.meugovbr
Não funciona no Xiaomi,Francisco Gazzoni Soldá,1,1,0,0,br.gov.meugovbr
"Quando solucionar a falha que impossibilita o acesso ao app eu melhoro as estrelas, por enquanto so 1 pq não tem como dar nenhuma",Rafael Bomfim Gentil,1,1,0,0,br.gov.meugovbr
"Horrível. Não é possível fazer o reconhecimento facial. Parece até de propósito, não tem como ser tão ruim sem querer.",Leandro Soares,1,1,0,0,br.gov.meugovbr
"Tô tendo o mesmo problema que muitos, não estou conseguindo aumentar o nível, pede para fazer reconhecimento facial porém fica carregando e não passa disso.",Suzanne Freitas,1,1,0,0,br.gov.meugovbr
"Reconhecimento facial não funciona, o aplicativo fecha a toda hora. Não é possivel fazer os acessos porque não tem como aumentar o nível da conta pelo aplicativo.",Gabriel Rodrigues,2,1,0,0,br.gov.meugovbr
Muito bom.,Gustavo Perini,5,0,0,1,br.gov.meugovbr
"O app está com alguns bugs, não aceita fazer o reconhecimento facial e fecha, não é possível acessar em outro país, ele fecha muitas vezes sozinho",Pablo Leite,3,0,1,0,br.gov.meugovbr
Não funciona o SSO. Tem que melhorar isso. Parece que os desenvolvedores não sabem trabalhar com SSO. Se quiser uma consultoria posso dar. Pra já está inútil este app.,Fauler P. Campos,1,1,0,0,br.gov.meugovbr
"Essa nova é péssima. Quebra toda hora, mais de 20 tentativas de aumentar o nível da conta e sempre dá erro.",Marcelo Maciel,1,1,0,0,br.gov.meugovbr
"Não consigo acessar e aumentar meu nível pq eu não tenho CNH. Outros documentos tem foto, não só CNH. Passaporte é um deles.",Adheli Tavares,1,1,0,0,br.gov.meugovbr
"Acabei de instalar e de cara não funciona. Não abre, toca no botão entrar e nada acontece.Aff. Funciona em qualquer aparelho com Android?",Angélica Fontes,1,1,0,0,br.gov.meugovbr
"Simplesmente não funciona. Falha login, mesmo qdo eu consigo logar com as mesmas credenciais no site. Qdo login funciona o reconhecimento facial não funciona. Fecha sozinho. Da erro de certificado várias. Horrível",Leandro Assis,1,1,0,0,br.gov.meugovbr
"Horrível! App lento e instável. Impossível de se logar e quando consegue logar, é impossível aumentar o nível da conta. Só aparece erro-000. Deserviço com o cidadão.",Régis Fernando Schink,1,1,0,0,br.gov.meugovbr
Nada funciona.,Gabriel Holanda,1,1,0,0,br.gov.meugovbr
"App péssimo, acabei de baixar e estou tentando fazer o reconhecimento facial e qdo clica ele simplesmente fecha... Pra ficar razoável tem que melhorar muito...",Vanderlei Santos,1,1,0,0,br.gov.meugovbr
leeeeee eeeeee eeeeee eeeentoooo,Elio Filho,2,1,0,0,br.gov.meugovbr
simplismente sensacion,Thiago Oliveira,5,0,0,1,br.gov.meugovbr
"App com diversos bugs, infelizmente agora da erro000, foi bem difícil subir de nível, biometria facial trava app, espero que consigam arrumar, app parece ser bem util em sua funcionalidade.",Fabio Couto,2,1,0,0,br.gov.meugovbr
muito instavel,Marcos Ramos,2,1,0,0,br.gov.meugovbr
Aplicativo não inicia,Synth NC,1,1,0,0,br.gov.meugovbr
Não faz login,Reinaldo Oliveira,1,1,0,0,br.gov.meugovbr
Cheio de bug,Alan Rodrigues,1,1,0,0,br.gov.meugovbr
Erro no java,eduardomaineti,1,1,0,0,br.gov.meugovbr
