Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
Um pouco confuso esse aplicativo,Lucimar Barbosa,4,0,0,1,sentimentos
O.melhor que eu vii até agora e ótimo,Paulo Gomes,5,0,0,1,sentimentos
Até agora ainda não conheço bem...,Tiago Santos de souza Santos de souza,4,0,0,1,sentimentos
Ótimo aplicativo para fazer transações bancárias. Fácil e rápido de acessar e com todos os protocolos de segurança. Super indico!,Marcos Lopes Lomora,5,0,0,1,sentimentos
Não estou conseguindo termina meu cadastro,Suzi Rodrigues,1,1,0,0,sentimentos
Ótimo pra gualgue pessoa,Marcelo José Gomes da Silva Marcelo,5,0,0,1,sentimentos
Muito bom a experiência,Elias Júnior,5,0,0,1,sentimentos
O App não estar funcionando? Não consigo abri a conta,Marcílio Mauro silva de araujo Silva,2,1,0,0,sentimentos
Top,Nethy Silva,5,0,0,1,sentimentos
"App com instabilidade absurda, pix demorando mais de 25 minutos para ser efetuado, e isso quando o app abre né?",Verônica Menezes,1,1,0,0,sentimentos
"Fazem mais de 2 dias que o aplicativo não abre. Fica na tela inicial carregando eternamente, não pede senha/biometria, só não faz nada. O que eu faço?",Felipe Prado,1,1,0,0,sentimentos
Muito bom,Ezequiel Dos santos,5,0,0,1,sentimentos
E ótimo,Jamilsomleaoferreiraferreira leaoferreiraferreira,5,0,0,1,sentimentos
"O aplicativo era ótimo, mas agora tá deixando a desejar. Perecíveis efetuar alguns pagamentos e o aplicativo não abre, e não é problema de Internet, porque outros aplicativos de bancos abrem normalmente",Élyan Matias,2,1,0,0,sentimentos
Eu ainda não usei porque está dando um problema com meu registro Eu fasso tudo que ele pede pra coloca mais nao manda nada pra mim o meu cartão está comigo maiis não posso movimentar ele em quanto não estive tudo serto com a empresa,David Jefferson,5,0,0,1,sentimentos
Maravilhosa,Gilfran Leal Gil,5,0,0,1,sentimentos
Ótimo,Sileyde Silva,5,0,0,1,sentimentos
Bom,Dione Ribeiro Silva Ribeiro Silva,4,0,0,1,sentimentos
Gostei,Raylane Pereira de Andrade Silva,2,1,0,0,sentimentos
"Não consigo mais acessar minha conta. Funcionava normalmente, agora já tem horas que fica somente na tela roxa de carregamento e não consigo acessar minha conta pra realizar transações. E resolve como? 🤔 app tá atualizado, já reiniciar o celular mas não adianta...",fr0stmourne,1,1,0,0,sentimentos
"Sou cliente do Nubank há muitos anos e vi a evolução do app. Infelizmente não estou nada satisfeito com as mudanças que estão sendo feitas. O que era clean e fácil de usar fica cada vez mais complicado e poluído. Funcionalidades que eu me acostumei usar e depender estão sumindo, como a marcação de localização de compra via app (Google ou Samsung pay). Agora a localização só aparece para compras com o cartão físico, reduzindo a praticidade do pgto via app. Parem com isso Nubank!",Danilo Silveira,2,1,0,0,sentimentos
"Poxa que triste venderem que o app e tech mas chegar na hora H no Android ele da lock na memória e o cliente tem que parar o serviço no device pra conseguir usar. Feio heim. Faz coro q e melhor, mas tem bancão dando coro ai. Mas pq comparar ne ja q o nubank nem e banco msm.",Rafael Perucchi,1,1,0,0,sentimentos
Já foi liberado qual é o valor de crédito que eu preciso saber qual valor para fazer compras só automa minha renda 900.00,Maria Santa,5,0,0,1,sentimentos
Meus parabéns pela eficiência de tempo de recebimento do PIX. 😀🥳 Tudo que eu preciso é dessa demora mesmo 🤡👍🏽,Edmilson Júnior,1,1,0,0,sentimentos
"App muito bom e fácil de usar, o melhor app de banco que já usei e o melhor banco digital na minha opinião, estou muito satisfeito, mas POR FAVOR, esse app precisa de um modo escuro, seria muito top!",Leonardo Munarolo,5,0,0,1,sentimentos
N tá abrindo meu aplicativo,Erivanial Gomes,1,1,0,0,sentimentos
"Ótimo app , nubank perfeito",João Carlos,5,0,0,1,sentimentos
Preciso de maior limite.,Jonas Queiroz,3,0,1,0,sentimentos
Que cartão top melhor cartão do mundo parabéns pelo trabalho que equipe competente parabéns,Erlen Vitorio Martins,5,0,0,1,sentimentos
"Fiz a instalação, mas não consigo concluir.",Ana Cristina Da Cruz,5,0,0,1,sentimentos
Fica carregando para sempre ao abrir o app na maioria das vezes,Lucas Pugens Fernandes,2,1,0,0,sentimentos
Preciso de crédito e vcs não me dão mais tudo certo,Jaysson Silva,2,1,0,0,sentimentos
Estou triste pois não consegui acessa minha conta pj,Gilton Campos Dumas Dumas,5,0,0,1,sentimentos
La App está escrita en BRAZILEIRO,Max “MaXxiMuS AdOLPhUs” Rod,4,0,0,1,sentimentos
Não preciso de outro banco.,Luis Bravo,5,0,0,1,sentimentos
"quase 5 pois cobrar 6,50 por Saque é PU TA RI A",Jeferson Fernandes,4,0,0,1,sentimentos
La mejor experiencia que he tenido con un banco. Gracias.,Mamin A,5,0,0,1,sentimentos
"Faz uns 30 dias que fiz o cadastro e nada, só chega convite e nada",Daniel Jose,3,0,1,0,sentimentos
App tem ficado lento pra carregar as informações,Lucas Kennedy,4,0,0,1,sentimentos
Se eu pelo menos conseguirse asessar ne,Valdete Vieira da silva,5,0,0,1,sentimentos
Ótimo só não tô conseguindo concluir meu cadastro não sei como fazer,Camila Costa,5,0,0,1,sentimentos
"Muy muy fácil de usar, me encanta",Max Cabrera,5,0,0,1,sentimentos
Até o momento tem Cido benéfica para mim,Vilma Santos,5,0,0,1,sentimentos
Comprei Uma ves e nunca mais coseguir contract,Marilene da Silva Freitas,5,0,0,1,sentimentos
"Melhor app do mundo, super organizado e simples de usar",Dênis Matos,5,0,0,1,sentimentos
"Estou tentando abrir uma conta e não dá certo, só ficam mandando e-Mail e não finaliza.",Rosimeire Bissoqui silva,1,1,0,0,sentimentos
"Gosto bastante do app. Ele é fácil de achar o que quero, intuito demais.",Leticia Gomez,5,0,0,1,sentimentos
"Ótimo, só me falta o dinheiro pra alavancar a felicidade",Indecisive Girl,5,0,0,1,sentimentos
Eu não to conseguindo finalizar o aplicativo,EDIVANIA SANTOS,1,1,0,0,sentimentos
top !,Lucas Barbosa Baldo,5,0,0,1,sentimentos
Mavy Morais de Vasconcelo,Mavy Mavyvasconcelos,1,1,0,0,sentimentos
Já fez 1 anos,Kathleen Bruna silva,1,1,0,0,sentimentos
Estou adorando e recomendo,Renann Matthaues,5,0,0,1,sentimentos
Bom de mais amei,Messias Amaral,5,0,0,1,sentimentos
Muito bom aplicativo,Jader Meireles,5,0,0,1,sentimentos
Responsável com minhas contas,Tania Maria Tosta de Melo,4,0,0,1,sentimentos
Muy buena app,Jose Garcia,5,0,0,1,sentimentos
Great app,Claudio Moraes (Claucometa),5,0,0,1,sentimentos
"Excelente Instituição Financeira, só fico triste porque até hoje não me deram crédito e é a conta que mais utilizo. Repensem essa possibilidade.",Rosemary Maia,5,0,0,1,sentimentos
"o banco é muito bom de usar, tenho ele a vários anos, nunca tive um problema ou reclamação, adoro seu funcionamento simples e descomplicado",Felipe Lucas,5,0,0,1,sentimentos
Recebi um pix e não caiu na minha conta (recebi comprovante e quem me mandou o pix foi meu pai) descaso total com o cliente.,Dayse Costa,1,1,0,0,sentimentos
"O app já foi bem melhor. À medida que a empresa foi crescendo, o app foi ficando menos simples, direto e rápido, que era seu grande diferencial.",Alex,3,0,1,0,sentimentos
"Melhor banco digital do Brasil, realmente a sua liberdade financeira esta na palma da sua mão e você não fica dependendo de gerente de banco.",Guilherme Dias,5,0,0,1,sentimentos
Banco excelente...,victor jesus,5,0,0,1,sentimentos
O app funciona bem mas vou dar nota baixa pois não informam exatamente o que mudou em cada atualização nas notas da versão da play store.,Mateus Viccari,2,1,0,0,sentimentos
"Excelente Banco! E normal ter receio de uma Instituição que não é tão reconhecida (injustica). Atendimento impecavel! Facil compreensão, se vc tiver uma conta aberta, ajuda muito!!",Leandro Zamaro,5,0,0,1,sentimentos
Muito boa,Katia Barbosa,5,0,0,1,sentimentos
Excelente app,DANIEL 12,5,0,0,1,sentimentos
Sou autonomo,Ernandes Silva soares,5,0,0,1,sentimentos
Ótimo atendimento,Marcos ZSO,5,0,0,1,sentimentos
muito bom,João Pedro Freitas Martins,5,0,0,1,sentimentos
Muito bom,Vanderlei José,5,0,0,1,sentimentos
Ótimo app,CARLOS RODRIGUES,5,0,0,1,sentimentos
Legal sim,Alex Leonardo,5,0,0,1,sentimentos
Muito obrigado,Rai Pereira,5,0,0,1,sentimentos
Otiomo😍,Juliane Alves Lopes,2,1,0,0,sentimentos
"Normalmente ...ótimo, mas quando se mais precisa o app lhe deixa na mão. Estou precisando fazer uma transação mas diz que o app está desatualizado, abre-se para atualizar mas não existe atualização.",Daniel André Garcia,2,1,0,0,sentimentos
Tá difícil acessar o app. A parte de autenticação não tá funcionando como deveria. Preciso colocar a digital ou desenhar o padrão de bloqueio umas 4 a 5 vezes até funcionar e eu conseguir acesso.,Cabral W,2,1,0,0,sentimentos
Show,Tiago Ribas,5,0,0,1,sentimentos
Excelente,Roux Medina,5,0,0,1,sentimentos
Excelente,Arturo Melgoza,5,0,0,1,sentimentos
Boaa,Jerbson Pereira,5,0,0,1,sentimentos
Ótimo,Virginia Alexandre,5,0,0,1,sentimentos
Ótimo,TATIANE BORDIGNON,5,0,0,1,sentimentos
Excelente,cleusa campos,5,0,0,1,sentimentos
Bom,Helenilma dos santos porto Dos santos porto,3,0,1,0,sentimentos
🤝,Siul,5,0,0,1,sentimentos
"O cartão me serviu muito bem até o momento, porém, hoje ganho 2x mais do que o crédito que me liberaram, pago minhas faturas sempre em dia, e por vezes até antes do vencimento, trago meu salário pra conta, declaro IR certinho, e nem assim me liberam mais crédito! Estou decepcionada, pois no atendimento ninguém pode me ajudar e só pedem pra eu esperar. Estou pensando em voltar para o banco tradicional para ver se consigo um limite maior.",Renata Santos,3,0,1,0,sentimentos
"Os atendentes claramente não têm treinamento ou são incapazes de solucionar problemas. A empresa não encerra sua conta, eles somente colocam a conta como inativa. Além de utilizarem seus dados pessoais mesmo quando vc pede para cancelar a conta. Várias pessoas tiveram o mesmo problema e reclamaram no reclameaqui. E mesmo assim eles continuam enganando os clientes que querem encerrar a conta e não deixa-la somente inativa.",Felipe Zinner,1,1,0,0,sentimentos
"Tengo un año en Nu y simplemente es un banco muy bueno y trasparente siempre me ha funcionado muy bien para lo que he ocupado y cuando he tenido dudas me han ayudado al principio no creia que fuera real porque se me hacia una forma muy facil de obtener una tarjeta de credito, y aunque al principio mi saldo fue muy bajo ahorita ya me lo han aumentado 4 veces mas de lo que era al principio",Lidia Zamora,5,0,0,1,sentimentos
"Sou cliente desde 2015 e acredito ter insumos suficientes para o meu review. O Nunbank NÃO É MAIS O MESMO. - O atendimento está péssimo, se equiparando a bancos tradicionais; - O app caiu em qualidade. Erros inesperados começaram a acontecer; - A usabilidade piorou muito; - Ser cliente ultravioleta é uma ilusão, pois os benefícios sao fraquíssimos comparados ao mercado. Em resumo: é um banco bom para se ter quando você é jovem, poucos gastos e movimentaçao discreta. Fora isso, nao compensa.",Thiago Fonseca,1,1,0,0,sentimentos
Excesso de notificações e e-mails contendo spam. Suporte por e-mail horrível.,Andrew Maranhão,3,0,1,0,sentimentos
Muito Complicado! Saldo simplesmente desapareceu da conta!,José Guilherme,1,1,0,0,sentimentos
Verdadeiro amor da minha vida!,Sabrina Ramalho dos Santos,5,0,0,1,sentimentos
Garanta ja sua conta com seguranca,ana Costa,5,0,0,1,sentimentos
"ultimamente o aplicativo tem estado muito lento, não sei o que aconteceu.",Izaias Júnior,2,1,0,0,sentimentos
Amei pela forma da rapidez dos pagamentos,Sandra Silva,5,0,0,1,sentimentos
Porque é muito simples e fácil de fazer,Claudia Faria Castro,4,0,0,1,sentimentos
Infelizmente o app não é seguro e se você for roubado não terá nenhum suporte do banco.,Luis Henrique Ferreira Mello,1,1,0,0,sentimentos
"Voltando aqui para mudar de opinião app funcionando normalmente, atendimento ótimo da equipe!👍👏👏",EDNEIA CARVALHO,5,0,0,1,sentimentos
O calcanhar de Aquiles do nubank é que você não pode mudar a senha de 4 dígitos do cartão.,Cláudio Bichuetti,1,1,0,0,sentimentos
Não consigo terminar o meu cadastro,Sandrovalgomesdesouza Gomes de souza,1,1,0,0,sentimentos
Não consigo cancelar um agendamento feito na conta PJ. O app fecha e tenho que ligar novamente.,Gabriel Naressi,1,1,0,0,sentimentos
Fantastic,João Lucas Guida Mendes,5,0,0,1,sentimentos
"Após o último update, a UI do app meio que ""quebrou"". Eu não consigo acessar o menu Conta. O app também apresentou lentidão em carregamentos, o que antes não acontecia.",Carlos Vagner,4,0,0,1,sentimentos
"Não da pra usar isso sem algum problema, usa WiFi, Usa Dados, Troca de WiFi e não consigo acessar meus cartões, tem outros problemas de serviço envolvendo resposta com servidor, não da pra recomendar",Matheus Vinicius,1,1,0,0,sentimentos
Muito eficaz,João Lisboa,5,0,0,1,sentimentos
Paulinha Europoe,Paulo Henrique,5,0,0,1,sentimentos
Muito bom,Arieli Aguiar,4,0,0,1,sentimentos
Muito bom,Cristian Silva,5,0,0,1,sentimentos
Gostei,Matheus Ribeiro,5,0,0,1,sentimentos
Experiência de usuário impecável.,João Murilo Palone Fauvel,5,0,0,1,sentimentos
Beijo pro time de engenharia e um abraço forte,Sérgio Paulo,5,0,0,1,sentimentos
La mejor de las Fintech,Jairo Camacho,5,0,0,1,sentimentos
Pix fora do ar todos os dias,Well Ramirez,1,1,0,0,sentimentos
É simplesmente o único banco que me dar prazer de ter uma conta.,douglas Davi,5,0,0,1,sentimentos
"Obrigado por incluírem o nubank ao samsung pay, agora a Nu está completa 🤩",Danniel Noah,5,0,0,1,sentimentos
"O app tem estado lento pra abrir a tela inicial, mesmo tendo limpado cache. É do app mesmo.",Al Rods,3,0,1,0,sentimentos
a interface está cada vez mais entulhada,Vinicius Beltrão,3,0,1,0,sentimentos
Faço todos os pagamentos pelo App e tudo com seguranca e agilidade. Gosto muito de trabalhar com o Nubank!,Tenille Dorneles,5,0,0,1,sentimentos
Funciona muito bem!,Camilla Pantoja,5,0,0,1,sentimentos
Simples de usar,Ronaldo Bini Jr.,5,0,0,1,sentimentos
"Sensacional. Melhor atendimento, confiabilidade do app, usabilidade... Uso tanto conta pessoa física como pj e é só alegria.",Álvaro Patrício,5,0,0,1,sentimentos
Great,Heviane Bastos,5,0,0,1,sentimentos
"Eu preferia quando a validação da digital ocorria dentro de uma interface própria do app. Nessas últimas atualizações, ela passou a ocorrer dentro de uma tela genérica do próprio Android.",Gabriel Barbosa,5,0,0,1,sentimentos
Aparecem compras desconhecidas na sua fatura e vc q eh responsavel por entrar en contato e tentar ser atendido para ter uma resolucao do problema gerado por eles,José Barbosa,1,1,0,0,sentimentos
Muito bom,elivélton pontes,5,0,0,1,sentimentos
excelente banco,Pablo Freitas Machado,5,0,0,1,sentimentos
motorista,Joao De paula,5,0,0,1,sentimentos
Bom,Adriana Santos,3,0,1,0,sentimentos
"Maravilhoso! Não troco o Nubank por outro banco nunca! Sempre tive ótimas experiências no app e quando precisei de atendimento. Nuinvest também é ótimo. Nao sou uma pessoa que fica escrevendo review de tudo, mas quando algo me agrada eu elogio mesmo.",Marcelo Schmidt,5,0,0,1,sentimentos
"Experiência tem ficado cada vez pior. O App é pesado e lento no tablet Samsung TabA 2019 ou no Moto G7, seja no wifi seja na internet do celular. Se a gente precisa ver algo com urgência, fica difícil. Não entendo porque companhias de tecnologia tem que ficar fazendo fírula gráfica na interface. Apenas corrijam os bugs e mantenham o app leve e rápido. EDIT: Sugiro criar um app separado para o cartão. Porque que quem não usa outros serviços tem que sofrer para usar o app cartão?",Brancilene Araujo,4,0,0,1,sentimentos
Tenho conta Nubank maís ano nunca tive problema com mesmo sempre bem detalhado.,Luiz Zen,5,0,0,1,sentimentos
Super excelente tarjeta muy recomendable gracias NU felicidades 💯🎉🤩,victor ramirez ruiz,5,0,0,1,sentimentos
Gostei de ter o nubank,Itamar Campagnollo,3,0,1,0,sentimentos
I aplicativo é muito bom ora quem gosta de facilitar as coisas e rápido.,André Figueiredo,5,0,0,1,sentimentos
Muito bom este aplicativo Nubank.,Mauro Cardoso Ferreira,5,0,0,1,sentimentos
Do que adianta darem opção de chat no app se no guem responde nada nunca. Eterna espera,Paulo C.,2,1,0,0,sentimentos
É só comigo que o aplicativo não abre ou demora um tempão pra entrar?,Harllen Lavor,1,1,0,0,sentimentos
"Fácil, haz lo que la app te pide. No tiene fallas, automáticamente me aprobaron por $70mil.",Jorge L Soto Paez,5,0,0,1,sentimentos
Genial,naye De la cruz,5,0,0,1,sentimentos
Investimento simplesmente sumiu? Uai Nubank? Cadê seu propósito?,Felipe Fonseca Rocha,1,1,0,0,sentimentos
"Melhor aplicativo e melhor banco do país, sem taxas exageradas e sem burocracia, tudo claro e sem letras miúdas, sem taxas absurdas igual TODOS os demais bancos, tirando algumas cooperativas, é o melhor banco do país.",P Mattos,5,0,0,1,sentimentos
"A ferramenta de reconhecimento fácil está bugada, ela fica além dos limites da tela e não dá para ler o que o app pede...",Raphael Céspedes,1,1,0,0,sentimentos
"Desde a última atualização em que exige-se senha para aceder, o aplicativo tem iniciado super lento e por vezes trava na tela inicial.",Gabriel Luan,2,1,0,0,sentimentos
Melhor banco,Bruno Reis,5,0,0,1,sentimentos
"horrível. leitor de código de barras muito ruim. tem que passar 15 minutos pra conseguir pagar uma fatura, enquanto no Santander e no Inter lê em 5 segundos. celular Galaxy S21 Ultra",Lucas Nascimento,1,1,0,0,sentimentos
"Dia que conta PJ tiver cartão de crédito e tiver como ter múltiplos cartões virtuais que possam ser cadastrados no Google Pay (tudo isso ja tem na conta PF, basta replicar pra PJ), eu dou 5 estrelas e volto a usar somente o Nubank.",Pedro Henrique,1,1,0,0,sentimentos
"Não consigo entrar no aplicativo, fica pedindo o PIN do celular e mesmo após digitar, ele volta pra mesma tela. O suporte por e-mail parou de responder. Estou há anos utilizando o Nubank mas bastou este episódio pra perder a confiança. Assim que retomar o acesso vou transferir meu saldo pra outro banco.",Luiz Pauletto,1,1,0,0,sentimentos
Melhor aplicativo de banco!,Ricardo Gomes Pitondo,5,0,0,1,sentimentos
Excelente atención facilidad y rapidez,Juan Carlos Corona Díaz,5,0,0,1,sentimentos
Bom aplicativo! Nao trava.,Marcos Jose,5,0,0,1,sentimentos
Recebei o cartão de crédito mas não liberaram.,Ana Silva,3,0,1,0,sentimentos
Pedi o meu até agora não falaram nada,Rafaela Emidio Machado,5,0,0,1,sentimentos
Quero saber o limite do meu,Vanildo Gomes,5,0,0,1,sentimentos
O melhor banco. Ponto final. 💜,Lucas GF9,5,0,0,1,sentimentos
"Porquería de aplicación! No permite a la cámara enfocar para tomar fotos de documentos, al menos en mi Samsung Galaxy A02.",Daniel Ramirez Davalos,1,1,0,0,sentimentos
Simply lovely,Dave,5,0,0,1,sentimentos
